light
75.586
75.391
67.212
66.357
68.335
74.536
67.432
69.702
68.896
75.195
74.170
75.366
69.604
66.919
67.944
70.532
75.464
74.951
74.780
74.243
70.972
74.634
73.804
71.094
69.312
68.994
66.724
72.681
75.415
74.976
70.044
67.896
66.528
73.779
75.391
75.562
71.143
68.359
69.995
75.366
75.244
75.391
69.580
74.536
74.072
66.919
73.071
73.730
73.828
75.342
75.439
73.315
73.022
73.779
70.312
68.652
74.438
74.878
69.043
75.122
74.463
67.407
71.729
70.435
73.413
75.464
75.513
74.902
75.317
75.464
74.536
74.854
71.484
66.357
66.895
66.821
67.261
69.971
67.578
66.406
66.455
70.947
75.439
74.878
75.317
73.657
74.976
74.976
72.119
73.193
75.513
73.828
70.996
66.333
75.439
71.753
67.969
73.267
75.391
68.677
67.920
70.972
73.682
73.560
68.774
74.561
66.528
72.778
75.269
73.486
74.390
75.464
75.391
73.804
72.437
72.681
75.562
73.999
74.194
73.608
66.846
66.479
69.995
73.706
75.342
71.851
66.357
70.703
75.439
71.313
66.187
66.479
66.016
71.851
75.098
69.214
66.235
67.041
69.141
67.993
67.188
67.065
67.432
74.658
69.922
70.239
74.609
69.263
67.236
68.286
65.771
70.435
69.312
67.163
74.609
73.413
67.578
68.433
65.894
70.679
74.243
73.608
73.047
69.800
71.484
74.561
67.065
67.749
72.266
73.120
66.138
73.608
74.976
71.240
65.991
73.120
74.512
65.723
67.285
75.171
71.484
68.408
65.991
68.726
66.748
66.016
67.969
67.651
74.951
71.265
70.679
70.703
70.459
71.948
74.097
75.244
75.146
71.802
68.921
67.310
65.747
66.382
69.922
68.140
65.649
68.750
65.649
66.797
70.679
67.554
72.021
74.976
70.679
65.649
70.557
74.146
74.268
68.384
67.578
66.040
70.386
74.976
68.237
67.578
75.146
70.020
65.918
70.703
74.609
75.146
74.561
72.290
67.505
65.747
66.016
65.845
72.192
70.728
65.674
71.094
69.409
65.601
67.407
69.653
66.528
72.266
68.872
69.385
72.778
71.338
74.585
74.609
66.187
73.315
72.510
68.481
69.604
72.510
75.146
72.290
72.998
67.578
65.771
67.822
71.997
68.359
72.046
75.171
73.804
68.726
66.040
67.505
67.310
73.608
72.632
74.927
71.924
66.479
65.454
66.235
66.577
73.828
67.896
65.601
65.503
67.944
73.950
74.609
71.143
67.920
74.854
74.634
71.460
70.752
73.169
65.625
73.511
73.047
66.602
65.308
65.894
71.460
74.829
69.556
68.896
74.146
65.356
72.900
74.634
72.217
70.264
68.652
67.847
66.016
65.308
67.554
72.900
74.463
72.729
74.561
72.485
68.823
72.217
74.512
67.505
67.627
74.194
71.191
66.382
71.484
74.780
71.338
69.067
74.634
74.609
69.580
65.601
65.454
70.288
73.438
74.951
70.337
65.601
67.017
67.700
73.828
74.609
74.951
66.187
72.437
73.047
72.998
68.750
65.942
66.357
72.534
73.926
74.316
72.705
70.898
72.046
67.896
67.944
71.362
70.166
67.944
73.975
74.243
74.658
75.146
70.728
65.674
70.630
71.484
69.214
70.752
73.999
74.438
74.219
74.585
74.487
66.675
69.507
74.780
69.922
74.536
65.747
73.145
70.337
70.288
71.460
71.094
68.823
74.561
68.530
68.750
73.315
65.991
71.948
74.683
65.308
74.854
69.312
67.749
73.511
69.409
65.649
72.290
74.463
65.381
74.683
65.454
74.268
74.438
67.212
71.924
73.608
66.162
67.749
74.609
73.804
73.267
73.291
74.097
73.926
73.218
74.780
70.312
68.750
74.609
74.854
74.854
74.609
74.097
65.356
74.878
71.143
66.797
68.774
74.756
72.559
68.506
68.726
70.288
66.797
65.894
65.747
73.779
71.851
66.357
67.212
65.796
72.241
74.854
74.878
74.390
73.901
66.309
73.462
71.851
66.870
74.780
67.749
73.560
66.284
74.609
65.894
73.877
68.384
72.583
68.384
70.874
74.316
66.553
66.821
70.337
74.951
74.609
73.755
65.405
71.851
73.608
74.585
66.528
65.234
70.801
71.045
71.338
74.512
72.778
65.405
74.634
69.385
65.698
69.678
67.749
65.503
68.091
71.753
73.169
67.358
74.829
65.259
74.585
68.530
73.145
68.872
74.780
71.118
74.243
66.064
71.582
71.924
66.357
74.951
71.143
68.579
70.654
72.607
74.829
67.798
66.577
74.634
65.576
71.948
74.512
71.680
67.261
71.899
73.560
71.216
72.021
66.333
74.609
74.683
71.118
66.113
74.365
73.560
71.021
67.261
72.900
72.388
65.552
74.731
65.454
74.731
73.047
68.774
67.017
68.042
74.854
68.921
65.552
69.409
72.632
74.902
67.432
72.607
73.804
65.527
74.829
67.261
71.851
72.998
65.552
74.292
65.234
72.388
74.731
66.577
68.604
74.536
65.308
73.486
69.141
65.308
72.998
70.752
66.675
72.266
73.804
67.188
71.338
69.458
72.632
71.606
68.481
71.851
69.312
69.531
74.243
65.234
73.682
70.581
66.235
72.998
71.094
69.702
74.829
70.264
66.138
66.040
73.486
72.437
66.431
65.381
72.241
72.339
69.995
70.386
74.268
66.699
71.362
74.731
70.093
65.991
74.048
72.534
65.356
72.266
70.459
67.700
74.609
65.283
74.536
69.092
71.069
69.873
73.999
65.625
74.780
67.676
73.755
71.045
65.576
74.658
65.186
74.609
65.234
74.609
68.091
69.189
73.975
65.039
74.463
65.112
73.413
74.341
65.381
74.194
66.040
74.170
66.382
74.438
66.040
74.487
66.040
73.950
69.580
68.774
73.047
71.484
67.578
73.608
65.723
73.877
67.334
72.534
65.503
70.728
72.681
66.797
74.463
64.990
74.780
65.747
74.170
66.797
74.683
66.016
73.364
70.020
69.312
74.414
66.016
71.509
73.071
68.237
68.311
69.556
70.190
70.776
71.460
71.484
73.193
65.259
71.216
74.658
65.112
73.584
70.728
65.894
74.731
65.161
73.828
67.603
72.583
65.112
73.828
68.311
71.851
72.803
68.018
69.922
74.170
65.234
70.288
74.683
68.750
65.381
73.706
67.236
65.332
72.583
74.463
70.264
68.359
74.048
74.683
71.533
65.723
65.234
69.580
74.780
71.436
70.703
65.771
68.701
74.414
74.146
68.774
65.210
65.186
66.724
74.219
71.948
65.698
68.262
69.287
67.993
72.290
71.606
65.088
72.266
74.634
71.924
65.234
65.479
65.161
72.925
67.358
73.608
70.728
67.651
74.634
72.729
67.700
66.846
69.092
69.360
73.560
65.137
71.802
74.609
73.999
69.678
65.649
70.142
68.530
74.683
68.872
74.658
65.137
74.634
65.039
72.583
72.290
65.137
67.261
74.463
71.704
65.088
68.896
74.731
70.435
67.676
65.967
72.778
73.804
65.405
74.683
67.798
66.504
65.942
74.170
70.825
66.016
72.290
73.877
73.901
68.091
69.312
74.170
74.634
74.634
71.484
74.438
74.609
73.438
72.607
69.531
65.796
69.897
72.925
73.999
73.511
74.219
74.341
74.487
71.216
68.726
74.634
72.681
74.658
74.683
71.802
65.015
65.698
72.388
69.507
66.577
74.561
69.995
68.115
73.950
66.919
65.112
65.112
66.211
69.678
65.234
65.259
74.609
66.260
74.072
66.016
74.634
67.749
69.849
74.609
66.431
70.532
74.609
74.170
69.580
65.308
67.432
66.650
65.088
65.845
65.698
65.454
65.234
64.990
73.828
72.876
65.356
74.585
65.015
65.088
71.851
74.292
74.194
73.535
73.071
70.190
74.634
74.341
66.626
70.312
72.363
66.016
74.683
68.750
72.729
73.462
74.194
73.096
65.552
68.604
74.683
71.582
65.186
74.585
71.191
65.698
74.609
68.994
65.796
74.390
68.262
69.507
72.925
65.234
68.335
72.534
72.681
73.877
70.874
66.943
71.851
73.169
74.390
70.410
65.161
66.138
74.658
65.942
68.799
74.243
74.683
74.683
74.609
65.161
74.536
68.091
66.260
74.609
65.991
69.800
69.556
70.459
73.950
68.237
66.821
71.851
73.218
66.260
66.260
72.046
72.705
64.966
71.558
71.484
64.844
71.802
74.438
68.091
70.044
74.121
68.286
67.261
68.384
66.113
65.405
72.388
74.561
73.828
74.561
74.194
66.626
65.356
66.821
74.609
73.438
73.975
69.995
70.435
67.822
67.651
68.115
70.654
65.063
70.483
74.512
67.163
67.017
69.067
70.703
74.585
73.950
69.775
66.943
68.726
69.775
72.949
72.192
64.844
66.162
64.868
72.729
72.168
65.356
65.649
72.778
73.047
64.966
72.266
74.634
73.267
74.194
71.509
69.946
72.144
74.609
73.145
66.333
68.677
74.536
69.531
65.210
69.604
74.146
74.390
72.266
65.015
74.365
68.701
74.048
74.463
69.360
74.341
72.778
73.389
70.239
74.390
64.844
73.096
74.292
73.828
73.584
74.609
70.264
68.750
74.390
74.634
71.924
70.093
67.310
67.578
65.210
65.308
65.234
64.893
65.503
65.503
69.849
69.434
65.552
71.094
66.919
69.995
73.828
72.144
68.750
64.844
65.161
68.628
66.528
71.802
72.192
64.917
73.706
74.097
73.169
70.654
65.259
69.922
73.853
65.015
73.047
73.120
67.017
66.235
69.312
65.576
65.259
69.067
66.382
69.775
74.561
69.995
73.438
74.609
74.609
73.828
74.487
74.536
74.609
70.703
66.943
68.506
68.359
67.700
65.405
70.703
73.950
70.972
66.821
73.926
65.234
69.385
74.561
74.219
73.828
69.824
68.799
74.585
70.728
68.286
69.922
70.923
64.795
67.920
74.243
74.292
71.997
68.359
66.577
74.365
72.998
74.609
66.650
68.848
74.609
70.361
64.917
64.819
68.823
73.828
73.877
70.972
66.577
71.753
73.828
65.942
70.264
67.578
65.161
70.850
74.585
73.779
74.170
69.873
72.974
70.801
64.917
68.799
64.844
65.137
65.503
70.947
74.390
70.190
74.365
67.822
65.747
74.219
72.681
73.364
70.337
67.236
68.188
67.627
65.259
71.802
73.828
67.114
70.923
74.219
69.824
65.527
73.779
74.365
68.970
65.845
74.219
73.999
64.844
70.288
67.700
64.868
69.556
73.706
74.463
74.561
70.630
65.259
71.558
74.194
70.239
65.991
73.340
74.390
73.096
74.316
68.115
73.804
73.999
70.288
72.021
72.876
68.896
72.412
74.585
73.169
69.995
74.097
72.144
69.800
65.088
72.681
74.487
70.337
73.267
71.484
65.576
68.530
73.828
73.730
74.365
73.999
74.390
73.071
65.210
66.138
67.944
73.828
74.121
73.486
74.243
74.170
71.484
64.648
65.161
73.120
74.561
71.143
66.333
66.968
66.968
73.706
73.120
68.433
65.234
64.673
70.239
74.463
66.553
71.216
74.561
73.193
69.849
64.575
64.648
73.291
72.144
73.047
72.681
66.016
74.170
71.899
66.479
74.561
72.729
74.438
73.926
68.408
65.991
72.974
74.219
73.071
70.239
74.487
67.432
64.697
64.990
65.186
72.949
72.290
67.578
65.576
64.575
67.163
71.533
71.826
68.506
68.774
72.144
70.093
73.047
64.600
72.534
72.314
64.771
73.828
71.094
66.821
72.900
73.682
71.484
65.942
68.335
71.948
74.072
73.706
73.315
67.627
64.722
70.166
74.536
73.315
73.218
72.241
65.234
74.268
74.390
72.827
71.777
71.484
64.966
69.409
72.900
72.607
73.828
73.120
64.575
65.063
72.217
72.827
72.266
70.850
73.096
72.266
71.094
71.338
71.460
74.268
73.584
74.390
71.924
65.503
68.115
67.969
66.797
64.771
64.551
68.506
65.796
66.553
69.067
64.526
69.360
65.747
67.505
73.828
74.268
74.341
68.237
70.361
73.486
65.259
70.288
73.804
72.241
71.387
73.975
74.170
73.779
74.438
73.901
73.584
65.869
66.016
73.779
74.390
70.752
67.163
65.015
64.526
65.283
68.457
72.144
74.365
73.828
71.143
66.406
65.234
65.259
64.526
72.974
72.461
66.113
69.922
74.487
72.290
73.755
72.729
74.463
73.877
73.389
64.575
67.529
64.917
64.893
73.096
74.390
66.748
68.359
74.463
69.482
64.526
71.851
73.975
66.357
65.186
68.433
71.582
74.243
64.722
68.579
66.821
73.096
74.463
70.752
65.845
74.072
68.506
67.627
74.097
65.625
67.334
69.165
65.015
66.309
67.090
67.090
72.754
73.535
73.706
74.097
73.706
73.901
73.096
74.365
73.657
72.412
74.097
73.950
74.341
71.216
67.407
71.484
64.502
69.531
74.438
69.141
68.628
72.339
73.975
68.140
65.234
68.799
64.941
68.042
67.847
64.624
72.656
74.097
74.341
73.828
74.438
73.877
69.824
64.502
66.772
66.797
66.089
68.213
73.047
71.509
69.116
64.502
64.502
69.922
74.463
72.754
73.901
73.364
72.266
72.656
74.243
74.194
69.678
64.697
67.139
74.072
71.655
74.170
74.146
73.364
73.315
66.870
64.722
67.505
73.120
73.950
70.386
69.800
67.627
73.511
69.189
74.146
69.141
68.188
74.268
67.578
67.725
74.146
70.850
66.895
65.869
72.437
71.948
65.015
74.463
65.088
73.462
71.997
65.625
71.069
73.096
65.894
68.896
74.487
72.900
72.119
73.511
69.873
64.795
64.526
68.262
69.165
65.991
74.390
72.144
64.624
65.674
66.846
72.363
72.168
71.948
73.901
74.536
74.048
68.896
67.554
74.585
65.234
68.359
73.755
73.779
66.553
64.624
64.624
74.536
71.826
66.382
67.041
69.482
64.624
71.948
74.316
70.581
66.724
67.969
74.487
70.825
70.508
71.021
66.479
67.505
72.388
73.438
71.973
70.703
65.869
73.657
72.412
71.362
74.634
65.674
67.505
74.219
74.341
74.292
74.585
66.797
65.283
71.484
72.437
70.312
66.016
65.186
71.875
72.266
65.088
66.797
67.749
69.507
73.511
74.341
71.362
65.625
67.017
73.047
73.828
66.626
71.655
73.999
66.626
69.458
74.463
65.259
70.581
74.536
69.141
64.844
69.849
74.268
68.701
65.112
69.482
72.632
64.990
66.479
65.259
69.922
65.527
73.584
69.434
69.580
73.047
74.609
68.018
66.675
74.609
68.018
65.186
74.634
69.043
64.868
72.705
73.486
74.146
68.750
71.558
74.609
74.609
74.487
74.585
74.609
72.925
68.726
73.560
74.585
72.974
65.088
69.165
73.853
74.438
72.729
73.242
68.359
70.679
72.021
73.950
74.341
70.996
72.974
73.511
67.554
69.434
74.243
68.823
64.624
65.503
65.234
70.703
74.487
74.048
73.828
70.752
67.578
66.553
71.216
73.315
65.112
72.803
70.776
64.966
69.531
74.609
74.609
68.628
73.511
51.904
47.607
53.296
49.390
56.421
54.346
47.485
57.397
49.512
49.146
53.149
47.217
48.413
49.902
55.396
57.080
56.030
56.104
48.486
48.438
53.857
57.349
57.080
50.439
48.364
47.266
56.763
53.052
48.047
47.266
53.223
55.078
56.689
56.982
57.422
54.980
49.146
48.584
52.515
47.290
51.147
54.956
57.300
48.560
49.243
55.713
57.593
55.298
56.323
47.241
51.929
49.341
48.047
47.827
48.438
56.274
52.222
56.372
56.519
47.900
47.290
53.979
48.608
50.659
55.933
56.079
56.641
47.266
47.900
48.584
50.757
53.027
54.297
50.317
47.266
47.974
52.515
51.172
47.534
48.462
56.592
57.568
55.225
47.388
54.565
56.714
48.218
48.438
57.349
55.786
47.437
50.366
55.371
57.617
54.810
47.266
53.101
57.373
56.470
47.314
51.953
57.520
48.438
53.394
57.349
48.608
51.953
57.031
57.495
53.931
48.315
47.827
51.196
47.339
47.266
48.999
48.218
47.998
53.882
55.859
53.125
48.193
47.266
52.686
57.544
57.520
51.953
47.339
48.218
52.124
47.266
51.685
52.319
56.519
56.812
57.178
53.271
48.438
56.421
53.198
53.516
56.763
51.733
49.365
57.422
57.568
55.444
57.544
47.266
52.686
56.250
55.029
47.485
54.980
54.858
48.438
53.369
57.666
57.642
54.175
50.317
51.147
57.446
57.568
50.391
49.683
57.446
54.321
48.999
47.949
49.609
53.564
47.827
47.705
50.293
51.807
57.422
48.291
47.632
47.314
47.705
49.951
47.583
48.560
50.635
51.343
52.344
56.812
51.929
50.122
54.590
57.544
57.446
51.221
47.266
51.904
53.003
55.908
57.153
55.859
57.642
54.297
48.608
53.638
50.415
48.169
51.172
52.271
47.266
56.079
54.907
53.662
57.349
55.591
47.656
48.096
56.274
53.003
47.681
55.005
48.438
53.931
56.641
53.271
53.125
54.272
49.072
48.096
54.395
56.592
48.291
48.779
49.878
48.755
47.974
51.074
47.266
48.145
47.437
49.121
55.688
49.146
56.909
54.297
48.267
56.250
49.976
47.705
50.415
55.859
57.422
55.371
57.690
52.026
48.706
47.729
53.003
57.349
57.422
56.177
54.565
53.833
48.657
50.708
55.640
49.634
57.593
57.593
57.178
47.266
55.225
57.715
57.422
57.690
53.809
48.218
50.122
54.639
56.030
47.974
54.517
56.567
47.266
57.544
49.683
57.422
47.266
57.397
49.561
57.544
48.145
53.906
54.663
53.516
50.854
55.542
50.391
57.397
48.047
56.201
50.391
57.300
47.339
56.641
54.614
53.174
57.642
54.370
49.463
57.446
49.170
51.636
55.737
50.879
51.562
50.464
56.860
48.047
57.178
49.292
54.565
54.932
51.245
56.274
48.047
56.226
54.663
47.339
54.932
56.689
47.266
57.593
48.706
55.005
52.686
50.708
57.202
52.124
47.998
49.390
51.978
56.982
49.609
53.125
51.709
54.688
55.078
47.827
56.860
50.488
53.052
57.446
49.976
51.978
55.444
47.241
57.568
47.266
56.860
51.733
47.241
52.563
57.666
48.682
54.028
50.513
51.709
54.639
57.422
57.593
56.714
56.958
54.321
57.544
50.708
47.314
57.544
55.884
51.709
52.759
56.934
56.616
48.755
50.708
48.315
57.544
55.127
47.656
53.589
56.689
49.683
49.609
57.471
47.388
56.250
55.591
47.266
56.982
54.395
53.931
57.202
51.929
48.438
51.123
49.609
48.389
47.705
55.200
54.565
55.151
54.297
49.097
57.422
47.388
56.909
47.339
57.373
47.339
52.368
57.349
54.858
47.241
50.244
57.007
52.661
53.784
56.885
49.170
51.587
52.563
48.560
53.516
55.518
56.885
47.656
50.269
57.422
49.609
54.272
54.053
47.778
57.520
51.001
52.197
56.860
49.561
49.243
50.732
54.077
57.007
52.417
50.635
57.544
50.415
50.537
47.437
52.734
55.054
48.438
51.978
54.980
50.537
49.927
57.617
57.080
57.642
57.056
48.999
48.560
49.292
50.806
57.593
54.175
48.047
55.444
53.662
53.540
55.933
48.975
48.047
54.321
56.812
49.268
56.470
57.568
50.122
54.517
57.373
47.266
56.250
54.785
52.734
47.266
57.495
47.998
56.641
48.364
56.641
52.661
53.003
51.245
55.151
48.047
55.859
57.422
57.422
48.364
52.905
57.227
53.101
47.266
55.493
57.202
51.953
56.641
47.485
56.421
53.491
53.784
50.537
57.642
47.583
55.566
55.127
48.560
56.958
49.780
57.690
50.757
47.485
56.421
56.567
49.048
47.266
47.217
54.712
56.641
57.178
57.300
49.756
47.803
48.755
51.465
57.495
50.659
57.104
54.053
48.853
57.056
56.641
56.592
50.391
57.471
49.609
51.343
57.568
48.657
52.515
55.127
52.856
47.925
57.275
48.047
56.274
49.976
55.811
47.266
52.100
56.738
57.495
48.853
52.441
57.373
47.266
56.641
53.540
51.782
47.266
53.125
56.396
54.834
57.568
48.486
55.127
57.544
57.446
54.297
47.803
56.641
51.440
57.300
50.098
50.854
56.201
47.241
55.127
56.714
47.314
56.152
50.928
52.490
47.583
55.786
54.858
47.241
56.592
49.121
57.568
53.442
48.413
49.292
54.297
51.318
49.609
57.471
48.438
51.953
57.446
54.907
50.854
47.363
47.266
57.422
47.290
57.544
50.269
48.389
56.543
55.542
48.169
57.495
48.877
55.444
57.568
51.440
50.464
57.446
53.296
47.192
56.738
52.051
48.413
55.933
51.953
57.324
47.266
57.446
48.267
57.373
47.778
57.202
48.267
57.593
51.538
48.853
55.151
57.422
48.560
52.563
57.568
52.197
51.172
57.642
52.246
48.438
56.274
57.422
51.611
54.224
55.908
57.471
57.349
53.979
54.370
56.641
57.422
52.417
56.787
53.906
47.241
52.173
57.422
47.656
55.640
47.705
57.422
49.170
53.491
57.471
52.222
47.900
55.078
57.495
50.391
55.908
55.054
49.341
48.438
56.958
54.663
47.485
56.079
56.299
49.731
52.295
57.251
49.243
47.266
47.217
49.609
57.104
57.495
57.568
52.710
48.047
48.999
56.226
54.297
48.315
52.368
49.927
47.705
53.491
53.613
53.809
51.416
52.612
54.321
49.536
57.666
51.099
48.804
47.754
47.778
47.192
47.266
47.266
47.607
55.859
55.078
47.192
51.562
57.568
56.128
48.828
52.148
57.593
51.636
49.268
56.104
57.104
49.097
54.907
51.050
57.422
47.510
57.422
48.657
56.323
53.809
48.315
57.104
48.853
56.641
49.292
53.857
57.056
49.756
55.103
50.854
57.056
54.028
49.536
57.495
51.245
47.876
47.192
56.494
49.121
56.079
51.416
52.197
54.932
48.169
56.006
54.297
49.438
56.982
52.319
49.268
57.031
47.363
57.568
48.706
47.510
47.266
55.908
49.927
56.616
52.710
49.146
49.048
49.878
54.761
47.778
47.339
48.657
55.981
55.640
47.534
47.534
48.193
55.469
55.713
47.974
57.544
48.047
50.391
48.706
57.471
53.589
49.829
48.291
47.144
52.905
56.616
55.933
53.979
47.266
54.492
52.930
47.656
57.568
57.349
56.763
57.568
56.421
48.804
57.373
52.930
47.144
47.217
55.005
52.808
47.217
51.929
48.975
50.854
47.266
53.638
57.446
57.080
57.471
48.901
56.274
47.510
51.196
47.925
57.520
47.485
48.438
47.192
56.030
57.056
47.729
55.688
47.729
57.593
47.705
54.614
50.659
57.202
55.029
47.925
52.734
47.437
57.056
47.266
57.129
48.608
52.905
47.607
49.829
49.487
51.953
57.471
57.520
54.419
49.609
56.348
52.515
47.144
51.001
55.859
50.244
49.243
56.641
55.688
55.859
57.007
57.495
53.003
47.339
51.343
57.080
55.713
54.858
57.422
48.120
55.469
57.568
56.641
51.807
47.144
57.422
47.192
56.885
49.854
56.909
47.192
57.007
47.681
55.347
54.248
53.955
55.078
48.462
57.397
49.878
56.592
51.050
47.607
48.560
47.534
54.980
55.542
50.391
47.217
51.685
48.291
56.641
51.294
47.998
50.781
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
